time-1,time-2,time-3,time-4,time-5,time-6
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 14 15],[28 14 30],[28 14 45],[28 14 60],[28 15 15],[28 15 30]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 15 45],[28 15 60],[28 16 15],[28 16 30],[28 16 45],[28 16 60]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
[28 17 15],[28 17 30],[28 17 45],[28 17 60],[28 18 15],[28 18 30]
